METRIC_L1,METRIC_L2,METRIC_L3,METRIC_L4,METRIC_L5,METRIC_L6,ACCOUNT_ID,ACCOUNT_NAME,ACCOUNT_NUMBER,SUBSIDIARY_ID,SUBSIDIARY_NAME,CLASS_ID,CLASS_NAME,DEPARTMENT_ID,DEPARTMENT_NAME,LOCATION_ID,LOCATION_NAME
COGS,No Revenue Stream,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,25,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 850 N State Street LLC,,,10,MSR,2,Illinois
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,1,Grooming,,,6,South Loop
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,23,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 316 W Illinois Street LLC,1,Grooming,,,4,Lakeview
COGS,No Revenue Stream,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,22,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 2811 N Lincoln LLC,,,10,MSR,6,South Loop
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,31,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Florida LLC,1,Grooming,,,18,Scotts Hill
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,1,Grooming,,,15,Jacksonville
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,33,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville South Carolina LLC,16,Pet Care,,,10,Old Town
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,16,Pet Care,,,15,Jacksonville
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,24,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 468 N New Street LLC,1,Grooming,,,3,Gold Coast
COGS,No Revenue Stream,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,20,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1332 S Michigan LLC,,,,,6,South Loop
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,16,Pet Care,,,1,Maryland
COGS,No Revenue Stream,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,23,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 316 W Illinois Street LLC,,,,,4,Lakeview
COGS,No Revenue Stream,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,24,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 468 N New Street LLC,,,10,MSR,3,Gold Coast
COGS,No Revenue Stream,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,20,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1332 S Michigan LLC,,,,,1,Maryland
COGS,No Revenue Stream,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,22,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 2811 N Lincoln LLC,,,,,6,South Loop
COGS,No Revenue Stream,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,25,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 850 N State Street LLC,,,,,1,Maryland
COGS,No Revenue Stream,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,21,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1624 W Division Street LLC,,,,,5,River North
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,20,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1332 S Michigan LLC,16,Pet Care,10,MSR,9,Lakeshore East
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,21,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1624 W Division Street LLC,1,Grooming,,,8,Wicker Park
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,23,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 316 W Illinois Street LLC,16,Pet Care,,,4,Lakeview
COGS,No Revenue Stream,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,22,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 2811 N Lincoln LLC,,,,,4,Lakeview
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,1,Grooming,,,5,River North
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,16,Pet Care,,,2,Illinois
COGS,No Revenue Stream,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,20,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1332 S Michigan LLC,,,10,MSR,9,Lakeshore East
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,28,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 211 N Harbor Drive LLC,16,Pet Care,10,MSR,7,Streeterville
COGS,No Revenue Stream,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,26,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : Williamsburg PUPS Holdings LLC : PPC 87 Kent Avenue LLC,,,,,1,Maryland
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,23,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 316 W Illinois Street LLC,16,Pet Care,10,MSR,4,Lakeview
COGS,Training,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,24,Training,,,9,Lakeshore East
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,1,Grooming,,,2,Illinois
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,21,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1624 W Division Street LLC,16,Pet Care,,,8,Wicker Park
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,29,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC : PPC 302 Livingston Street LLC,1,Grooming,,,5,River North
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,20,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 1332 S Michigan LLC,16,Pet Care,,,9,Lakeshore East
COGS,Training,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,26,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : Williamsburg PUPS Holdings LLC : PPC 87 Kent Avenue LLC,24,Training,,,1,Maryland
COGS,No Revenue Stream,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,25,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 850 N State Street LLC,,,,,2,Illinois
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,1,Grooming,,,9,Lakeshore East
COGS,Vet Services,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,39,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Vet Services LLC : Paw Springs Veterinary Clinics PLLC,25,Vet Services,,,19,Midtown
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,1,Grooming,,,18,Scotts Hill
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,32,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Georgia LLC,16,Pet Care,,,17,Surf City
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,32,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville Georgia LLC,1,Grooming,,,17,Surf City
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,1,Grooming,,,15,Jacksonville
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,16,Pet Care,,,13,Williamsburg
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,1,Grooming,,,16,North Shore
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,16,Pet Care,,,12,DoBro
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,16,Pet Care,,,13,Williamsburg
COGS,Grooming,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,1,Grooming,,,13,Williamsburg
COGS,Vet Services,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,25,Vet Services,,,19,Midtown
COGS,Vet Services,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,25,Vet Services,,,20,Northchase
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,35,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC : Pawville North Carolina LLC,16,Pet Care,,,16,North Shore
COGS,Pet Care,COGS Wages,Employer Medical/Dental/Vision,513500 COGS : COGS Wages : Employer Medical/Dental/Vision,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,3,WagWay Group : WagWay Group LLC : Pawville Holdings LLC : Pawville Intermediate Holdings LLC,16,Pet Care,,,14,North Carolina
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,1,Grooming,,,3,Gold Coast
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,1,Grooming,,,4,Lakeview
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,16,Pet Care,,,4,Lakeview
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,16,Pet Care,,,3,Gold Coast
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,47,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : Williamsburg PUPS Holdings LLC,16,Pet Care,,,1,Maryland
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,24,Training,,,6,South Loop
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,24,Training,,,8,Wicker Park
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,1,Grooming,,,8,Wicker Park
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,1,Grooming,,,6,South Loop
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,1,Grooming,,,9,Lakeshore East
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,16,Pet Care,,,9,Lakeshore East
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,16,Pet Care,,,8,Wicker Park
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,1,Grooming,,,2,Illinois
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,16,Pet Care,,,6,South Loop
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,16,Pet Care,,,7,Streeterville
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,16,Pet Care,,,2,Illinois
,,,,,,227,COGS : COGS Wages : Employer Medical/Dental/Vision,513500,46,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC,1,Grooming,,,7,Streeterville
COGS,No Revenue Stream,COGS Wages,Employer Taxes,513000 COGS : COGS Wages : Employer Taxes,,226,COGS : COGS Wages : Employer Taxes,513000,24,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : CHI-PUPS Intermediate Holdings LLC : PPC 468 N New Street LLC,,,,,3,Gold Coast
COGS,No Revenue Stream,COGS Wages,Employer Taxes,513000 COGS : COGS Wages : Employer Taxes,,226,COGS : COGS Wages : Employer Taxes,513000,6,WagWay Group : WagWay Group LLC : PUPS Holdings LLC : PUPS Intermediate Holdings LLC,,,,,21,Clayton
